"Name","Platform","Year_of_Release","Genre","Publisher","Global_Sales","Critic_Score","User_Score","Rating","log_JP_Sales","log_Other_Sales","sqrt_Critic_Count","log_User_Count"
"Metal Gear Solid V: The Definitive Experience","PS4","2016","Action","Konami Digital Entertainment",0.04,68,7.8,"M",0.00995033085316809,0,4.69041575982343,2.484906649788
"Patapon 2","PSP","2008","Misc","Sony Computer Entertainment",0.1,81,8.3,"E",0.0582689081239758,0.00995033085316809,7,4.14313472639153
"Imagine: Salon Stylist","DS","2009","Simulation","Ubisoft",0.37,70,7.6,"E",0,0.0295588022415444,4.12310562561766,3.04452243772342
"Cardfight!! Vanguard: Lock On Victory!!","3DS","2014","Misc","FuRyu",0.07,68.5,7,"Unknown",0.0676586484738149,0,4.12310562561766,2.63905732961526
"Hakuouki Portable","PSP","2009","Adventure","Idea Factory",0.1,66,7.5,"Unknown",0.0953101798043249,0,4,2.77258872223978
"Tsuyo Kiss 3 Portable","PSP","2012","Action","NetRevo",0.01,68,7.4,"Unknown",0.00995033085316809,0,4.69041575982343,3.29583686600433
"Disney Infinity","PS3","2013","Action","Disney Interactive Studios",0.97,75,5.9,"E10+",0,0.148420005118273,4.58257569495584,3.87120101090789
"Valentino Rossi: The Game","XOne","2016","Racing","Namco Bandai Games",0.03,74,8.1,"E",0,0,2.23606797749979,2.07944154167984
"FIFA Soccer 10","PC","2009","Sports","Electronic Arts",0.05,72,3.8,"E",0,0.00995033085316809,3.74165738677394,4.0943445622221
"Enemy Front","X360","2014","Shooter","Namco Bandai Games",0.04,35,5.8,"M",0,0,2.82842712474619,4.36944785246702
"Gal*Gun","X360","2011","Shooter","Alchemist",0.04,73,7.4,"Unknown",0.0392207131532813,0,5.65685424949238,4.14313472639153
"Heavenly Guardian","Wii","2007","Shooter","505 Games",0.07,73,7.4,"E",0,0,5.65685424949238,4.14313472639153
"WTA Tour Tennis","XB","2002","Sports","Konami Digital Entertainment",0.01,75,7.4,"E",0,0,4.24264068711928,2.83321334405622
"NHL 2004","GC","2003","Sports","Electronic Arts",0.1,85,8.4,"E",0,0,4.24264068711928,2.07944154167984
"Backyard Sports: Sandlot Sluggers","X360","2010","Sports","Atari",0.09,75,3.8,"E",0,0.00995033085316809,4.24264068711928,1.6094379124341
"Tak: The Great Juju Challenge","GC","2005","Platform","THQ",0.15,75,9.3,"E",0,0,4.12310562561766,1.6094379124341
"Shrek","XB","2001","Platform","TDK Mediactive",0.36,49,5.4,"T",0,0.00995033085316809,4.35889894354067,2.30258509299405
"Pop'n TwinBee: Rainbow Bell Adventure","SNES","1993","Platform","Konami Digital Entertainment",0.06,69,7.7,"Unknown",0.0582689081239758,0,4.12310562561766,3.13549421592915
"Ener-G Horse Riders","DS","2008","Sports","Ubisoft",0.16,75,7.4,"E",0,0.00995033085316809,4.24264068711928,2.83321334405622
"Fable: The Lost Chapters","PC","2005","Role-Playing","Microsoft Game Studios",0.07,83,8.7,"M",0,0.00995033085316809,7.34846922834953,6.19440539110467
"Imagine: Party Babyz","Wii","2008","Simulation","Ubisoft",0.37,70,6.1,"E",0,0.0295588022415444,4.12310562561766,2.94443897916644
"F1 Pole Position 64","N64","1997","Racing","Ubisoft",0.25,69,7.4,"Unknown",0,0.00995033085316809,4.24264068711928,2.89037175789616
"PGR3 - Project Gotham Racing 3","X360","2005","Racing","Microsoft Game Studios",0.6,69,7.4,"Unknown",0.0295588022415444,0.048790164169432,4.24264068711928,2.89037175789616
"Tactics Layer: Ritina Guard Senki","DS","2009","Strategy","D3Publisher",0.01,74,7.9,"Unknown",0.00995033085316809,0,4.89897948556636,3.59731226058845
"Sentou Kokka Air Land Battle","PS","1995","Strategy","Sony Computer Entertainment",0.13,74,7.9,"Unknown",0.122217632724249,0.00995033085316809,4.89897948556636,3.59731226058845
"NBA 2K13","Wii","2012","Sports","Take-Two Interactive",0.42,75,7.5,"E",0,0.0295588022415444,4.24264068711928,2.39789527279837
"100 Classic Books","DS","2008","Misc","Nintendo",0.66,70,6,"Unknown",0,0.0198026272961797,2.64575131106459,2.56494935746154
"Alien Syndrome","Wii","2007","Role-Playing","Sega",0.06,48,7.1,"T",0,0,4.89897948556636,3.17805383034795
"Tak 2: The Staff of Dreams","XB","2004","Platform","THQ",0.13,73,7.7,"E",0,0,5,3.13549421592915
"Tsuyo Kiss 2 Portable","PSP","2010","Adventure","NetRevo",0.02,66,7.5,"Unknown",0.0198026272961797,0,4,2.77258872223978
"Capcom vs. SNK 2 EO","XB","2003","Fighting","Capcom",0.1,80,8.7,"T",0,0,5.09901951359278,2.63905732961526
"Discovery Kids: Spider Quest","DS","2009","Misc","505 Games",0.08,68.5,7,"E",0,0.00995033085316809,4.12310562561766,2.63905732961526
"Singstar: Ultimate Party","PS4","2014","Misc","Sony Computer Entertainment Europe",0.19,47,4.1,"Unknown",0,0.0295588022415444,4.35889894354067,2.94443897916644
"Toki no Kizuna: Sekigahara Kitan","PSP","2012","Action","Idea Factory",0.04,68,7.4,"Unknown",0.0392207131532813,0,4.69041575982343,3.29583686600433
"Hotel for Dogs","DS","2008","Simulation","505 Games",0.23,70,7.6,"E",0,0.0198026272961797,4.12310562561766,3.04452243772342
"Metroid Prime","GC","2002","Shooter","Nintendo",2.82,97,9.3,"T",0.0953101798043249,0.0861776962410524,8.36660026534076,6.61740297797448
"Disney Infinity 3.0","WiiU","2015","Action","Disney Interactive Studios",0.46,68,7.4,"Unknown",0,0.0392207131532813,4.69041575982343,3.29583686600433
"SSX Blur","Wii","2007","Sports","Electronic Arts",0.33,74,8.1,"E",0,0.0295588022415444,7.21110255092798,4.11087386417331
"MLB 2000","PS","1999","Sports","Sony Computer Entertainment",0.94,75,7.4,"Unknown",0,0.0582689081239758,4.24264068711928,2.83321334405622
"Kekkaishi: Karasumori Ayakashi Kidan","DS","2007","Action","Namco Bandai Games",0.17,68,7.4,"Unknown",0.157003748809665,0,4.69041575982343,3.29583686600433
"Alter Echo","XB","2003","Shooter","THQ",0.05,62,7.4,"T",0,0,4.89897948556636,4.14313472639153
"Battlestations: Pacific","X360","2009","Strategy","Eidos Interactive",0.32,76,7.4,"T",0.00995033085316809,0.0295588022415444,6.92820323027551,3.73766961828337
"My French Coach","DS","2007","Misc","Ubisoft",0.17,68.5,7,"E",0,0.00995033085316809,4.12310562561766,2.63905732961526
"Charlie and the Chocolate Factory","GC","2005","Adventure","Global Star",0.18,39,3.2,"E",0,0,4,1.94591014905531
"Suzuki Super-Bikes II: Riding Challenge","DS","2008","Racing","Valcon Games",0.05,69,7.4,"E",0,0,4.24264068711928,2.89037175789616
"Vampire Moon: The Mystery of the Hidden Sun","DS","2010","Adventure","City Interactive",0.13,50,7.5,"E",0,0.00995033085316809,2.82842712474619,2.77258872223978
"Gauntlet: Dark Legacy","PS2","2001","Action","Midway Games",1.15,73,8.3,"T",0,0.139761942375159,3.87298334620742,3.43398720448515
"Utawarerumono: Itsuwari no Kamen","PS3","2015","Adventure","Aqua Plus",0.05,66,7.5,"Unknown",0.048790164169432,0,4,2.77258872223978
"Petz: Hamsterz Life 2","GBA","2007","Misc","Ubisoft",0.01,68.5,7,"Unknown",0,0,4.12310562561766,2.63905732961526
"Spyro Orange: The Cortex Conspiracy","GBA","2004","Action","Vivendi Games",0.57,60,7,"E",0,0.00995033085316809,5,2.56494935746154
"OK! Puzzle Stars","DS","2010","Puzzle","Ubisoft",0.06,70,7.5,"Unknown",0,0.00995033085316809,3.74165738677394,2.484906649788
"Skylanders Giants","WiiU","2012","Action","Activision",0.37,80,6.9,"E10+",0,0.0295588022415444,2.82842712474619,3.13549421592915
"Hitman (2016)","XOne","2016","Action","Square Enix",0.01,68,7.4,"Unknown",0,0,4.69041575982343,3.29583686600433
"Bunmei Kaika: Aoiza Ibunroku Saien","PSP","2012","Action","FuRyu",0.01,68,7.4,"Unknown",0.00995033085316809,0,4.69041575982343,3.29583686600433
"ESPN NHL Hockey","PS2","2003","Sports","Sega",0.23,90,7,"E",0,0.0295588022415444,4.35889894354067,3.13549421592915
"Boogie","Wii","2007","Misc","Electronic Arts",0.49,57,5.3,"E10+",0,0.0392207131532813,6.08276253029822,4.00733318523247
"All-Star Baseball 2002","PS2","2001","Sports","Acclaim Entertainment",0.56,77,7.6,"E",0,0.0676586484738149,4,2.19722457733622
"Bejeweled 3","PC","2010","Puzzle","PopCap Games",0.08,82,8.1,"E",0,0.00995033085316809,5.19615242270663,4.46590811865458
"SoulLink Extension","PS2","2006","Adventure","Interchannel",0.01,66,7.5,"Unknown",0.00995033085316809,0,4,2.77258872223978
"Dante's Inferno","PSP","2010","Action","Electronic Arts",0.19,70,8.1,"M",0.00995033085316809,0.0198026272961797,3.74165738677394,3.85014760171006
"Samurai Shodown Anthology","Wii","2008","Fighting","Ignition Entertainment",0.06,74,8.2,"T",0,0,2.44948974278318,1.79175946922805
"Illusion of Gaia","SNES","1993","Role-Playing","Nintendo",0.13,74,7.9,"Unknown",0.122217632724249,0,5.47722557505166,3.96081316959758
"Samurai Jack: The Shadow of Aku","GC","2004","Action","Sega",0.02,59,7.4,"T",0,0,4.12310562561766,3.29583686600433
"Imagine: Artist","DS","2009","Misc","Ubisoft",0.05,68.5,7,"E",0,0,4.12310562561766,2.63905732961526
"Cars: Race-O-Rama","X360","2009","Racing","THQ",0.15,54,5.8,"E",0,0.00995033085316809,2.82842712474619,1.79175946922805
"NPPL: Championship Paintball 2009","X360","2008","Shooter","Activision Value",0.12,44,7.3,"E10+",0,0.00995033085316809,3,2.30258509299405
"Disney Sing It! High School Musical 3: Senior Year","PS2","2008","Misc","Disney Interactive Studios",0.45,68.5,7,"Unknown",0,0.29266961396282,4.12310562561766,2.63905732961526
"Dr. Mario 64","N64","2001","Puzzle","Nintendo",0.42,70,7.5,"Unknown",0,0,3.74165738677394,2.484906649788
"Need For Speed: Undercover","X360","2008","Racing","Electronic Arts",1.68,64,5.9,"T",0.00995033085316809,0.165514438477573,7.87400787401181,4.65396035015752
"NBA Jam","XB","2003","Sports","Acclaim Entertainment",0.14,68,9.1,"E",0,0,4.12310562561766,2.07944154167984
"Yu-Gi-Oh! Destiny Board Traveler","GBA","2004","Misc","Konami Digital Entertainment",0.45,68.5,7,"Unknown",0,0.00995033085316809,4.12310562561766,2.63905732961526
"Gran Turismo 5","PS3","2010","Racing","Sony Computer Entertainment",10.7,84,7.5,"E",0.593326845277734,1.13462272619114,9.05538513813742,7.01481435127554
"Record of Agarest War Zero","PS3","N/A","Strategy","Ghostlight",0.12,50,6.7,"T",0.0295588022415444,0.00995033085316809,2.82842712474619,3.63758615972639
"International Superstar Soccer Deluxe","SNES","1995","Sports","Konami Digital Entertainment",0.16,75,7.4,"Unknown",0.148420005118273,0,4.24264068711928,2.83321334405622
"Blue Roses: Yousei to Aoi Hitomi no Senshitachi","PSP","2010","Adventure","Nippon Ichi Software",0.04,66,7.5,"Unknown",0.0392207131532813,0,4,2.77258872223978
"Wave Race 64","N64","1996","Racing","Nintendo",2.94,69,7.4,"Unknown",0.29266961396282,0.0392207131532813,4.24264068711928,2.89037175789616
"Monster Jam: Path of Destruction","X360","2010","Racing","Activision",0.12,69,5,"E",0,0.00995033085316809,4.24264068711928,1.6094379124341
"Dance Dance Revolution: Hottest Party 3","Wii","2009","Simulation","Konami Digital Entertainment",0.44,66,8.2,"E10+",0,0.0392207131532813,2.23606797749979,1.79175946922805
"Legacy of Kain: Soul Reaver","PS","N/A","Action","Eidos Interactive",1.04,91,9,"T",0,0.0676586484738149,4.12310562561766,4.89034912822175
"Sly Cooper and the Thievius Raccoonus","PS2","2002","Platform","Sony Computer Entertainment",1.21,86,8.6,"E",0,0.0392207131532813,6.40312423743285,5.22035582507832
"Cosmos Chaos!","DS","2010","Misc","Mentor Interactive",0.06,68.5,7,"Unknown",0,0,4.12310562561766,2.63905732961526
"Asteroids","2600","1980","Shooter","Atari",4.31,73,7.4,"Unknown",0,0.048790164169432,5.65685424949238,4.14313472639153
"Dance Dance Revolution: Hottest Party","Wii","2007","Simulation","Konami Digital Entertainment",2.07,73,7.1,"E10+",0,0.173953307123438,4,3.3322045101752
"July","DC","1998","Adventure","Fortyfive",0.06,66,7.5,"Unknown",0.0582689081239758,0,4,2.77258872223978
"Monster Truck Madness 64","N64","1999","Racing","Take-Two Interactive",0.3,69,7.4,"Unknown",0,0,4.24264068711928,2.89037175789616
"Jissen Pachislot Secrets! Fist of the North Star F - Seikimatsu Kyuuseishu Densetsu","PS3","2012","Action","Sega",0.06,68,7.4,"Unknown",0.0582689081239758,0,4.69041575982343,3.29583686600433
"Alien: Isolation","X360","2014","Shooter","Sega",0.28,73,8.2,"M",0,0.0198026272961797,5.65685424949238,4.7361984483945
"Medal of Honor: European Assault (weekly JP sales)","PS2","2005","Shooter","Electronic Arts",0.05,73,7.4,"Unknown",0.048790164169432,0,5.65685424949238,4.14313472639153
"Halo: The Master Chief Collection","XOne","2014","Shooter","Microsoft Game Studios",3.23,85,7.2,"M",0.0295588022415444,0.254642218373581,8.30662386291807,7.14519613499717
"Spawn: Armageddon","XB","2003","Action","Electronic Arts",0.17,57,9.2,"M",0,0.00995033085316809,5.19615242270663,1.79175946922805
"The Tale of Despereaux","Wii","2008","Platform","Brash Entertainment",0.04,69,7.7,"E10+",0,0,4.12310562561766,3.13549421592915
"Earth Defense Force 2025","X360","2013","Shooter","D3Publisher",0.15,68,8.1,"M",0.048790164169432,0.00995033085316809,5,4.15888308335967
"SpongeBob SquarePants: Lights, Camera, Pants!","PS2","2005","Misc","THQ",0.44,68.5,7,"Unknown",0,0.0582689081239758,4.12310562561766,2.63905732961526
"Test Drive Unlimited","X360","2006","Racing","Atari",0.32,82,8,"E10+",0.0198026272961797,0.0198026272961797,8.30662386291807,4.46590811865458
"Neopets Puzzle Adventure","DS","2008","Puzzle","Capcom",0.29,70,7.5,"E",0,0.0198026272961797,3.46410161513775,2.484906649788
"Soldier of Fortune II: Double Helix","XB","2003","Shooter","Activision",0.23,61,6.5,"M",0,0.00995033085316809,5.09901951359278,2.63905732961526
"Stronghold 2 Deluxe","PC","2005","Strategy","Take-Two Interactive",0.02,74,7.9,"Unknown",0,0,4.89897948556636,3.59731226058845
"Chaos;Child","PSV","2015","Adventure","5pb",0.05,66,7.5,"Unknown",0.048790164169432,0,4,2.77258872223978
"Tokyo Beat Down","DS","2008","Action","Success",0.07,56,7.4,"T",0,0,4.79583152331272,3.29583686600433
"Super Famista 4","SNES","1995","Sports","Namco Bandai Games",0.42,75,7.4,"Unknown",0.350656871613169,0,4.24264068711928,2.83321334405622
"SD Gundam GNext","SNES","1995","Strategy","Namco Bandai Games",0.2,74,7.9,"Unknown",0.182321556793955,0,4.89897948556636,3.59731226058845
"NBA 2K11","PS2","2010","Action","Take-Two Interactive",0.41,68,7.4,"E",0,0.0582689081239758,4.69041575982343,3.29583686600433
"Transformers: Devastation","X360","2015","Action","Activision",0.08,68,8.4,"T",0,0.00995033085316809,4.69041575982343,3.25809653802148
"Hitman (2016)","PS4","2016","Action","Square Enix",0.05,68,7.4,"Unknown",0,0.00995033085316809,4.69041575982343,3.29583686600433
"Shadow Tower","PS","1998","Role-Playing","From Software",0.1,74,7.9,"Unknown",0.0676586484738149,0.00995033085316809,5.47722557505166,3.96081316959758
"SRS: Street Racing Syndicate","XB","2004","Racing","Namco Bandai Games",0.24,69,7.4,"Unknown",0,0.00995033085316809,4.24264068711928,2.89037175789616
"Ginga Fukei Densetsu: Sapphire","TG16","1995","Shooter","Hudson Soft",0.02,73,7.4,"Unknown",0.0198026272961797,0,5.65685424949238,4.14313472639153
"Shrek SuperSlam","PS2","2005","Action","Activision",0.5,67,9,"E10+",0,0.0582689081239758,4.58257569495584,3.29583686600433
"Karaoke Revolution Presents American Idol Encore 2","PS3","2008","Misc","Konami Digital Entertainment",0.11,68.5,7,"E10+",0,0.00995033085316809,4.12310562561766,2.63905732961526
"2 Games in 1: Sonic Pinball Party & Columns Crown","GBA","2005","Misc","Sega",0.06,68.5,7,"Unknown",0,0,4.12310562561766,2.63905732961526
"Transformers: Devastation","PS3","2015","Action","Activision",0.08,68,7.1,"T",0,0.00995033085316809,4.69041575982343,2.89037175789616
"Namco Museum Battle Collection","PSP","2005","Misc","Sony Computer Entertainment",1.08,73,7.2,"E10+",0,0.148420005118273,5.29150262212918,2.30258509299405
"Cabela's Outdoor Adventures","XB","2005","Sports","Zoo Digital Publishing",0.1,75,7.4,"T",0,0,4.24264068711928,2.83321334405622
"Persona 5","PS4","2016","Role-Playing","Atlus",0.37,74,7.9,"Unknown",0.314810739840034,0,5.47722557505166,3.96081316959758
"Yu-Gi-Oh! 5D's World Championship 2010 Reverse of Arcadia","DS","2010","Strategy","Konami Digital Entertainment",0.31,74,7.9,"Unknown",0.0861776962410524,0.0198026272961797,4.89897948556636,3.59731226058845
"Period Cube: Torikago no Amadeus","PSV","2016","Action","Idea Factory",0.01,68,7.4,"Unknown",0.00995033085316809,0,4.69041575982343,3.29583686600433
"NHL 09","PS2","2008","Sports","Electronic Arts",0.15,75,7.6,"E10+",0,0.0198026272961797,4.24264068711928,2.07944154167984
"G.I. Joe: The Rise of Cobra","Wii","2009","Action","Electronic Arts",0.22,51,7.4,"T",0,0.0198026272961797,3.3166247903554,3.29583686600433
"You Don't Know Jack","PC","1995","Misc","Vivendi Games",0.02,68.5,7,"Unknown",0,0,4.12310562561766,2.63905732961526
"World Series of Poker","PSP","2005","Misc","Activision",0.21,37,6.4,"E10+",0,0.0198026272961797,2.44948974278318,3.04452243772342
"Harry Potter and the Half-Blood Prince","PS2","2009","Action","Electronic Arts",0.64,68,8.3,"E10+",0,0.364643113587909,4.69041575982343,2.63905732961526
"San-X Character Channel: All-Star Daishuugou!","DS","2008","Action","MTO",0.01,68,7.4,"Unknown",0.00995033085316809,0,4.69041575982343,3.29583686600433
"QuickSpot","DS","2006","Misc","Namco Bandai Games",0.14,68,7,"E10+",0.122217632724249,0,4.24264068711928,2.63905732961526
"Klonoa Beach Volleyball","PS","2002","Sports","Namco Bandai Games",0.06,75,7.4,"Unknown",0,0,4.24264068711928,2.83321334405622
"Gakuen Alice: WakuWaku * Happy Friends","DS","2007","Adventure","Kids Station",0.03,66,7.5,"Unknown",0.0295588022415444,0,4,2.77258872223978
"Jikkyou Powerful Pro Yakyuu 2000 Ketteiban","PS","2000","Sports","Konami Digital Entertainment",0.09,75,7.4,"Unknown",0.0769610411361284,0.00995033085316809,4.24264068711928,2.83321334405622
"Karaoke Joysound Wii","Wii","2008","Misc","Hudson Soft",0.25,68.5,7,"E10+",0.22314355131421,0,4.12310562561766,2.63905732961526
"Scooby-Doo! Unmasked","PS2","2005","Platform","THQ",0.25,69,7.7,"Unknown",0,0.0295588022415444,4.12310562561766,3.13549421592915
"GRID","X360","2008","Racing","Codemasters",0.87,87,7.9,"E",0.00995033085316809,0.0861776962410524,7.87400787401181,4.88280192258637
"Wild ARMs 3","PS2","2002","Role-Playing","Ubisoft",0.62,78,8.4,"T",0.254642218373581,0.0392207131532813,5.47722557505166,3.66356164612965
"TimeSplitters 2","XB","2002","Shooter","Eidos Interactive",0.64,88,7.7,"T",0,0.00995033085316809,4.47213595499958,3.55534806148941
"Avatar: The Last Airbender - The Burning Earth","Wii","2007","Action","THQ",0.25,68,7.4,"Unknown",0,0.0198026272961797,4.69041575982343,3.29583686600433
"Mario Golf","GB","1999","Action","Nintendo",0.31,68,7.4,"Unknown",0.27002713721306,0,4.69041575982343,3.29583686600433
"Amnesia","PSP","2011","Adventure","Idea Factory",0.04,66,7.5,"Unknown",0.0392207131532813,0,4,2.77258872223978
"Pac-Man Player's Choice Bundle","GC","2003","Misc","Namco Bandai Games",0.62,68.5,7,"Unknown",0,0.0198026272961797,4.12310562561766,2.63905732961526
"Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem","DS","2007","Racing","Zoo Digital Publishing",0.04,69,7.4,"Unknown",0,0,4.24264068711928,2.89037175789616
"Scene It? Twilight","Wii","2009","Misc","Konami Digital Entertainment",0.26,49,7,"T",0,0.0198026272961797,2.23606797749979,2.63905732961526
"Karaoke Revolution Glee","Wii","2010","Misc","Konami Digital Entertainment",0.82,68.5,7,"T",0,0.0676586484738149,4.12310562561766,2.63905732961526
"Style Lab: Jewelry Design","DS","2009","Simulation","Ubisoft",0.32,70,7.6,"E",0,0.0198026272961797,4.12310562561766,3.04452243772342
